CBL	451.8860180448381
ADGRG4	451.5949569420085
CDC42BPA	451.37812166262586
ABI3	450.92552488654803
BOLL	450.61101280576577
ALPK3	450.51664972998776
ABHD8	450.47988467611776
APBA2	450.41337516304714
CFAP298	450.13028959784737
ADAM12	449.6461307130278
AP4E1	449.5738055153133
CD99L2	449.36799048821496
BIRC6	449.35250005227323
CARS1	449.2460043158684
BANF2	449.16291408911076
ABCC6	448.90254904634276
C20orf173	448.83159272795314
ATG2B	448.44607137963214
AKR1A1	448.43148877801195
ADAMTS8	448.42095317345945
CELF1	448.2067725892152
ACSL6	448.1762629059816
C4orf33	448.05279270226777
BTN3A3	447.926634949313
B4GALT4	447.8231638571846
CCDC144BP	447.46270463139325
